,"Register address","Register DEC","Field","Type","Accuracy","Unit","Min","Max","Read/Write","Remarks","User",
,"1650","5712 ","EnergyStatistics33","U32","0,01","kWh",,,"R","Article 33 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.",,
,"1651",,,,,,,,,,,
,"1652","5714 ","EnergyStatistics34","U32","0,01","kWh",,,"R","Article 34 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.",,
,"1653",,,,,,,,,,,
,"1654","5716 ","EnergyStatistics35","U32","0,01","kWh",,,"R","Article 35 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.",,
,"1655",,,,,,,,,,,
,"1656","5718 ","EnergyStatistics36","U32","0,01","kWh",,,"R","Article 36 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.",,
,"1657",,,,,,,,,,,
,"1658","5720 ","EnergyStatistics37","U32","0,01","kWh",,,"R","Article 37 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.",,
,"1659",,,,,,,,,,,
,"165A","5722 ","EnergyStatistics38","U32","0,01","kWh",,,"R","Article 38 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.",,
,"165B",,,,,,,,,,,
,"165C","5724 ","EnergyStatistics39","U32","0,01","kWh",,,"R","Article 39 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.",,
,"165D",,,,,,,,,,,
,"165E","5726 ","EnergyStatistics40","U32","0,01","kWh",,,"R","Article 40 of historical electrical energy statistics.
The corresponding date and time refer to the setting register of energy statistics return.",,
,"165F",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
"Core function configuration (0x2000-0x207F)",,,,,,,,,,,,
,"2000","8192 ","AddressMask_Config_Core1","U64",,,,,"R","Each bit of this field corresponds to the validity of 64 addresses above the address of this field (including the address of this field). Bit4 represents the address where the highest bit address of this field is plus 1.
0 means invalid; 1 means valid.",,
,"2001",,,,,,,,,,,
,"2002",,,,,,,,,,,
,"2003",,,,,,,,,,,
,"2004","8196 ","Country_Code","U16",,,,,"RW","Safety country, used for storage",,
,"2005","8197 ","Safety_Version","U16",,,,,"RW","The version number of the safety parameters of the communication host (upper computer).",,
,"2006","8198 ","Factory_Reset","U16",,,1,255,"RW","Restore factory registers;
The bit value is 1 valid.
Bit0: Clear battery
Bit1: Clear event record
Bit2: Restore default values ​​for all function configuration parameters
When reading, return the status of the last write operation:
0x0000: success
0x0001-0x00FF: operating
0xFFFB: The operation failed and the controller refused to respond (maybe the controller is busy or the configuration is wrong)
0xFFFC: The operation failed and the controller did not respond
0xFFFD: Operation failed, current function is forbidden
0xFFFE: Operation failed, parameter access failed
0xFFFF: The operation failed, the input parameter is wrong",,
,"2007","8199 ","Safety_Name1","ASCII",,,,,"RW","The first and second place in the name of the safety-regulated country.
The upper 8 bits of the register store the first digit of the safety name;
The lower 8 bits of the register store the second bit of the safety name. ",,
,"2008","8200 ","Safety_Name2","ASCII",,,,,"RW","The third and fourth place in the name of the safety-regulated country.
The upper 8 bits of the register store the third digit of the safety name;
The lower 8 bits of the register store the 4th bit of the safety name. ",,
,"2009","8201 ","Safety_Name3","ASCII",,,,,"RW","The 5th and 6th place in the name of the safety-regulated country.
The upper 8 bits of the register store the 5th digit of the safety name;
The lower 8 bits of the register store the 6th bit of the safety name.",,
,"200A","8202 ","Safety_Name4","ASCII",,,,,"RW","The 7th and 8th place in the name of the safety-regulated country.
The upper 8 bits of the register store the 7th bit of the safety name;
The lower 8 bits of the register store the 8th bit of the safety name.",,
,"200B","8203 ","Safety_Name5","ASCII",,,,,"RW","The ninth and tenth place in the name of safety regulations.
The upper 8 bits of the register store the 9th bit of the safety name;
The lower 8 bits of the register store the 10th bit of the safety name.",,
,"200C",,,,,,,,,,,
,"200D",,,,,,,,,,,
,"200E",,,,,,,,,,,
,"200F",,,,,,,,,,,
,"2010",,,,,,,,,,,
,"2011",,,,,,,,,,,
,"2012",,,,,,,,,,,
,"2013",,,,,,,,,,,
,"2014",,,,,,,,,,,
,"2015",,,,,,,,,,,
,"2016",,,,,,,,,,,
,"2017",,,,,,,,,,,
,"2018",,,,,,,,,,,
,"2019",,,,,,,,,,,
,"201A",,,,,,,,,,,
,"201B",,,,,,,,,,,
,"201C",,,,,,,,,,,
,"201D",,,,,,,,,,,
,"201E",,,,,,,,,,,
,"201F",,,,,,,,,,,
,"2020",,,,,,,,,,,
,"2021",,,,,,,,,,,
,"2022",,,,,,,,,,,
,"2023",,,,,,,,,,,
,"2024",,,,,,,,,,,
,"2025",,,,,,,,,,,
,"2026",,,,,,,,,,,
,"2027",,,,,,,,,,,
,"2028",,,,,,,,,,,
,"2029",,,,,,,,,,,
,"202A",,,,,,,,,,,
,"202B",,,,,,,,,,,
,"202C",,,,,,,,,,,
,"202D",,,,,,,,,,,
,"202E",,,,,,,,,,,
,"202F",,,,,,,,,,,
,"2030",,,,,,,,,,,
,"2031",,,,,,,,,,,
,"2032",,,,,,,,,,,
,"2033",,,,,,,,,,,
,"2034",,,,,,,,,,,
,"2035",,,,,,,,,,,
,"2036",,,,,,,,,,,
,"2037",,,,,,,,,,,
,"2038",,,,,,,,,,,
,"2039","8249 ","Upgrade_Total","U16",,,,,"R","Total number of upgrade targets.
When upgrading one or more targets simultaneously using the same firmware, the value of this register indicates the total number of upgrade targets.",,
,"203A","8250 ","Upgrade_Result_Table1","U16",,,,,"R","Upgrade result bit table 1.
A bit value of 0 indicates an incomplete or failed upgrade.
A bit value of 1 indicates a successful upgrade.
The lowest bit indicates the upgrade target numbered 1. The highest bit indicates the upgrade target numbered 16.",,
,"203B","8251 ","Upgrade_Result_Table2","U16",,,,,"R","Upgrade result bit table 2.
A bit value of 0 indicates an incomplete or failed upgrade.
A bit value of 1 indicates a successful upgrade.
The lowest bit indicates the upgrade target numbered 17. The highest bit indicates the upgrade target numbered 32.",,
,"203C","8252 ","Remote_Download_Control","U16",,,,,"W","Remote Download Control Register. (Only single target operation is supported)
High byte. Writing to 0xA5 is valid.
The low byte contains the combination of chips to be upgraded, and each bit is explained as follows.
Bit0: Communication board.
Bit1: control board 1 (primary DSP).
Bit2: control board 2 (sub-DSP).
Bit3: Fuse.
Bit4: BMS.
Bit5: PCU; Bit5: PCU.
Bit6: BDU;",,
,"203D","8253 ","Remote_Upgrade_Control","U16",,,,,"W","Remote upgrade control register.
High byte. Writing 0xA5 is valid.
The low byte contains the chip combination that needs to be upgraded, and the explanation of each bit is as follows:
Bit0: communication board;
Bit1: control board 1 (main DSP);
Bit2: control board 2 (secondary DSP);
Bit3: Fuse
Bit4：BMS；
Bit5：PCU；
Bit6：BDU；",,
,"203E","8254 ","Local_Upgrade_Control","U16",,,,,"W","High byte. Writing 0xA5 is valid.
The low byte contains the chip combination that needs to be upgraded, and the explanation of each bit is as follows:
Bit0: communication board;
Bit1: control board 1 (main DSP);
Bit2: control board 2 (secondary DSP);
Bit3: Fuse
Bit4：BMS；
Bit5：PCU；
Bit6：BDU；",,
,"203F","8255 ","Local_Upgrade_Status","U16",,,,,"R","Current upgrade progress
The high byte indicates the current target chip to be upgraded:
0x00: Not in the upgrade state;
0x01: Main DSP upgrade;
0x02: Secondary DSP upgrade;
0x03: ARM upgrade;
0x04: FUSE upgrade;
0x05：BMS upgrade；
0x06：PCU upgrade；
0x07：BDU upgrade；
The low byte indicates the current upgrade progress:
The progress range is 0-100%",,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,"PCU&BDU数据区(0x6000-0x6FFF)",,,,,,,,,,,
,"6000","24576 ","AddressMask_PCU1","U64",,,,,"R","Each bit of this field corresponds to the validity of 64 addresses above and including the address of this field. bit4 represents the address where the highest bit of this field plus 1 is located.
0 means invalid; 1 means valid.",,
,"6001",,,,,,,,,,,
,"6002",,,,,,,,,,,
,"6003",,,,,,,,,,,
,"6004","24580 ","PCU_Number",,,,,,"R","Total number of PCUs online.",,
,"6005",,,,,,,,"R","Aggregate Information Reservation",,
,"6006",,,,,,,,"R","Aggregate Information Reservation",,
,"6007",,,,,,,,"R","Aggregate Information Reservation",,
,"6008",,,,,,,,"R","Aggregate Information Reservation",,
,"6009",,,,,,,,"R","Aggregate Information Reservation",,
,"600A",,,,,,,,"R","Aggregate Information Reservation",,
,"600B",,,,,,,,"R","Aggregate Information Reservation",,
,"600C",,,,,,,,"R","Aggregate Information Reservation",,
,"600D",,,,,,,,"R","Aggregate Information Reservation",,
,"600E",,,,,,,,"R","Aggregate Information Reservation",,
,"600F",,,,,,,,"R","Aggregate Information Reservation",,
,"6010","24592 ","PCU_ID","U16",,,,,"R","PCU number.
Numbering starts from 1.",,
,"6011","24593 ","PCU_SN0","ASCII",,,,,"R","PCU serial number 0",,
,"6012","24594 ","PCU_SN1","ASCII",,,,,"R","PCU serial number 1",,
,"6013","24595 ","PCU_SN2","ASCII",,,,,"R","PCU serial number 2",,
,"6014","24596 ","PCU_SN3","ASCII",,,,,"R","PCU serial number 3",,
,"6015","24597 ","PCU_SN4","ASCII",,,,,"R","PCU serial number 4",,
,"6016","24598 ","PCU_SN5","ASCII",,,,,"R","PCU serial number 5",,
,"6017","24599 ","PCU_SN6","ASCII",,,,,"R","PCU serial number 6",,
,"6018","24600 ","PCU_SN7","ASCII",,,,,"R","PCU serial number 7",,
,"6019","24601 ","PCU_SN8","ASCII",,,,,"R","PCU serial number 8",,
,"601A","24602 ","PCU_SN9","ASCII",,,,,"R","PCU serial number 9",,
,"601B","24603 ","PCU_Software_Version1","ASCII",,,,,"R","Software version number 1",,
,"601C","24604 ","PCU_Software_Version2","ASCII",,,,,"R","Software version number 2",,
,"601D","24605 ","PCU_Hardware_Version","U16",,,,,"R","Hardware Version Number",,
,"601E","24606 ","PCU_Can1_Version","U16",,,,,"R","CAN1 protocol version number",,
,"601F","24607 ","PCU_Can2_Version","U16",,,,,"R","CAN2 protocol version number",,
,"6020","24608 ","PCU_Work_State","U16",,,,,"R","Module Status
0：Wait to upgrade
1: Check
2：Normal
3: Battery Activated
4: Fault
5：Permanent Fault",,
,"6021","24609 ","PCU_Internal_Temperature","U16",1,"℃",,,"R","Chassis internal temperature",,
,"6022","24610 ","PCU_Radiator_Temperature1","I16",1,"℃",,,"R","Heatsink 1 temperature",,
,"6023","24611 ","PCU_Radiator_Temperature2","I16",1,"℃",,,"R","Heatsink 2 temperature",,
,"6024","24612 ","PCU_Warning1","U16",,,,,"R","Warning 1",,
,"6025","24613 ","PCU_Warning2","U16",,,,,"R","Warning 2",,
,"6026","24614 ","PCU_Warning3","U16",,,,,"R","Warning 3",,
,"6027","24615 ","PCU_Warning4","U16",,,,,"R","Warning 4",,
,"6028","24616 ","PCU_Fault1","U16",,,,,"R","Fault 1",,
,"6029","24617 ","PCU_Fault2","U16",,,,,"R","Fault 2",,
,"602A","24618 ","PCU_Fault3","U16",,,,,"R","Fault 3",,
,"602B","24619 ","PCU_Fault4","U16",,,,,"R","Fault 4",,
,"602C","24620 ","PCU_DC_High_Voltage","U16","0,1","V",0,,"R","DC high voltage side voltage",,
,"602D","24621 ","PCU_DC_Low_Voltage","U16","0,1","V",0,,"R","DC low voltage side voltage",,
,"602E","24622 ","PCU_Low_Current","I16","0,1","A",,,"R","DC low voltage side current",,
,"602F","24623 ","PCU_Low_Power","I16","0,01","kW",,,"R","DC low voltage side power",,
,"6030","24624 ","PCU_BusP","U16","0,1","V",,,"R","Positive bus voltage",,
,"6031","24625 ","PCU_BusN","U16","0,1","V",,,"R","Negative bus voltage",,
,"6032","24626 ","PCU_FC_Voltage1","U16","0,1","V",,,"R","Fly Across Capacitor Voltage 1",,
,"6033","24627 ","PCU_FC_Voltage2","U16","0,1","V",,,"R","Fly across capacitor voltage 2",,
,"6034","24628 ","PCU_FC_Voltage3","U16","0,1","V",,,"R","Fly across capacitor voltage 3",,
,"6035","24629 ","PCU_FC_Voltage4","U16","0,1","V",,,"R","Fly across capacitor voltage 4",,
,"6036","24630 ","PCU_IL_Current1","I16","0,1","A",,,"R","Inductive current branch 1",,
,"6037","24631 ","PCU_IL_Current2","I16","0,1","A",,,"R","Inductive current branch 2",,
,"6038","24632 ","PCU_IL_Current3","I16","0,1","A",,,"R","Inductive current branch 3",,
,"6039","24633 ","PCU_IL_Current4","I16","0,1","A",,,"R","Inductive current branch 4",,
,"603A",,,,,,,,"R",,,
,"603B",,,,,,,,"R",,,
,"603C",,,,,,,,"R",,,
,"603D",,,,,,,,"R",,,
,"603E",,,,,,,,"R",,,
,"603F",,,,,,,,"R",,,
,"6040","24640 ","AddressMask_PCU2","U64",,,,,"R","Each bit of this field corresponds to the validity of 64 addresses above and including the address of this field. bit4 represents the address where the highest bit of this field plus 1 is located.
0 means invalid; 1 means valid.",,
,"6041",,,,,,,,,,,
,"6042",,,,,,,,,,,
,"6043",,,,,,,,,,,
,"6044","24644 ","PCU_Inquire","U16",,,1,32,"RW","PCU Query Control Word.
Select the PCU module to be read or set by setting this register.",,
,"6045","24645 ","PCU_Remote_On_Off","U16",,,0,3,"RW","DC Module Remote On/Off
0: Shutdown
1: Disable charging
2: Discharge prohibited
3: Allow charging and discharging",,
,"6046","24646 ","PCU_Max_Charge_Current","U16","0,1","A",0,65535,"RW","Max. charging current of DC module",,
,"6047","24647 ","PCU_Max_Discharge_Current","U16","0,1","A",0,65535,"RW","Max. discharge current of DC module",,
,"6048",,,,,,,,,,,
,"6049",,,,,,,,,,,
,"604A",,,,,,,,,,,
,"604B",,,,,,,,,,,
,"604C",,,,,,,,,,,
,"604D",,,,,,,,,,,
,"604E",,,,,,,,,,,
,"604F",,,,,,,,,,,
,"6050",,,,,,,,,,,
,"6051",,,,,,,,,,,
,"6052",,,,,,,,,,,
,"6053",,,,,,,,,,,
,"6054",,,,,,,,,,,
,"6055",,,,,,,,,,,
,"6056",,,,,,,,,,,
,"6057",,,,,,,,,,,
,"6058",,,,,,,,,,,
,"6059",,,,,,,,,,,
,"605A",,,,,,,,,,,
,"605B",,,,,,,,,,,
,"605C",,,,,,,,,,,
,"605D",,,,,,,,,,,
,"605E",,,,,,,,,,,
,"605F",,,,,,,,,,,
,"6060",,,,,,,,,,,
,"6061",,,,,,,,,,,
,"6062",,,,,,,,,,,
,"6063",,,,,,,,,,,
,"6064",,,,,,,,,,,
,"6065",,,,,,,,,,,
,"6066",,,,,,,,,,,
,"6067",,,,,,,,,,,
,"6068",,,,,,,,,,,
,"6069",,,,,,,,,,,
,"606A",,,,,,,,,,,
,"606B",,,,,,,,,,,
,"606C",,,,,,,,,,,
,"606D",,,,,,,,,,,
,"606E",,,,,,,,,,,
,"606F",,,,,,,,,,,
,"6070",,,,,,,,,,,
,"6071",,,,,,,,,,,
,"6072",,,,,,,,,,,
,"6073",,,,,,,,,,,
,"6074",,,,,,,,,,,
,"6075",,,,,,,,,,,
,"6076",,,,,,,,,,,
,"6077",,,,,,,,,,,
,"6078",,,,,,,,,,,
,"6079",,,,,,,,,,,
,"607A",,,,,,,,,,,
,"607B",,,,,,,,,,,
,"607C",,,,,,,,,,,
,"607D",,,,,,,,,,,
,"607E",,,,,,,,,,,
,"607F",,,,,,,,,,,
,"6080","24704 ","AddressMask_BDU1","U64",,,,,"R","Each bit of this field corresponds to the validity of 64 addresses above and including the address of this field. bit4 represents the address where the highest bit of this field plus 1 is located.
0 means invalid; 1 means valid.",,
,"6081",,,,,,,,,,,
,"6082",,,,,,,,,,,
,"6083",,,,,,,,,,,
,"6084","24708 ","BDU_Number","U16",,,,,"R","Total number of BDUs online.",,
,"6085",,,,,,,,"R","Aggregate Information Reservation",,
,"6086",,,,,,,,"R","Aggregate Information Reservation",,
,"6087",,,,,,,,"R","Aggregate Information Reservation",,
,"6088",,,,,,,,"R","Aggregate Information Reservation",,
,"6089",,,,,,,,"R","Aggregate Information Reservation",,
,"608A",,,,,,,,"R","Aggregate Information Reservation",,
,"608B",,,,,,,,"R","Aggregate Information Reservation",,
,"608C",,,,,,,,"R","Aggregate Information Reservation",,
,"608D",,,,,,,,"R","Aggregate Information Reservation",,
,"608E",,,,,,,,"R","Aggregate Information Reservation",,
,"608F",,,,,,,,"R","Aggregate Information Reservation",,
,"6090","24720 ","BDU_ID","U16",,,,,"R","BDU number.
Numbering starts from 1.",,
,"6091","24721 ","BDU_SN0","ASCII",,,,,"R","BDU serial number 0",,
,"6092","24722 ","BDU_SN1","ASCII",,,,,"R","BDU serial number 1",,
